User_ID,Product_ID,Gender,Age,Occupation,City_Category,Stay_In_Current_City_Years,Marital_Status,Product_Category_1,Product_Category_2,Product_Category_3,Purchase
1005017,P00002187,M,26-35,7,A,3,0,1,7.0,14.0,1935
1002456,P00000817,F,51-55,11,C,3,0,15,13.0,13.0,10881
1000525,P00003221,M,18-25,3,B,1,1,4,8.0,17.0,9095
1005626,P00001474,M,26-35,9,B,1,0,16,8.0,,6168
1002951,P00001087,F,36-45,5,B,3,0,7,16.0,,12509
1004132,P00004200,M,36-45,6,C,1,1,8,,,19486
1004781,P00001875,M,18-25,20,B,0,1,2,14.0,,23610
1004116,P00000871,M,26-35,7,B,2,1,12,,10.0,19303
1002369,P00004764,M,26-35,2,B,1,0,2,11.0,9.0,13652
1003848,P00002043,M,55+,7,C,1,0,14,9.0,13.0,3224
1004496,P00000273,M,18-25,14,C,1,0,6,12.0,,3295
1002702,P00001030,M,55+,20,B,3,0,17,9.0,,13499
1000972,P00003219,M,26-35,0,B,1,1,3,9.0,10.0,7095
1006003,P00004070,F,18-25,12,B,2,1,10,16.0,,12944
1001167,P00001052,M,26-35,17,C,3,0,13,3.0,8.0,11252
1005212,P00004034,M,36-45,14,C,2,1,18,,,13987
1004930,P00001574,M,26-35,6,B,0,0,17,,,6941
1005920,P00003191,M,26-35,14,B,3,1,8,14.0,,22640
1002775,P00004389,M,46-50,2,B,0,0,18,,6.0,2356
1001983,P00003798,M,55+,13,C,0,0,7,13.0,,16918
1000854,P00003290,M,26-35,19,A,1,0,11,9.0,17.0,11415
1004147,P00003748,F,18-25,3,C,1,1,3,18.0,,8178
1003737,P00002106,M,36-45,3,B,4+,0,2,7.0,,6119
1003770,P00000308,M,26-35,2,A,3,0,11,17.0,,949
1000575,P00003360,M,18-25,4,A,1,0,8,15.0,14.0,19155
1003262,P00003177,F,51-55,10,C,4+,0,11,11.0,12.0,6310
1001149,P00001252,M,18-25,7,C,1,0,2,3.0,11.0,14517
1001716,P00002748,F,36-45,1,A,2,1,12,14.0,10.0,8244
1004778,P00001518,M,26-35,15,B,4+,0,9,2.0,10.0,13101
1004934,P00001379,M,26-35,9,A,4+,1,6,,13.0,22300
1003855,P00004892,F,26-35,17,C,0,0,12,15.0,,5888
1005174,P00004993,M,36-45,6,B,3,0,18,4.0,14.0,16087
1002492,P00001962,M,51-55,4,B,1,0,5,16.0,,2261
1002661,P00004306,M,26-35,6,A,1,1,17,10.0,,20200
1003125,P00002864,M,26-35,20,C,2,0,16,14.0,8.0,9051
1005692,P00002657,F,26-35,5,C,3,0,12,6.0,5.0,1746
1003052,P00002495,M,51-55,0,A,1,1,2,6.0,17.0,13347
1000005,P00004568,F,55+,10,B,0,1,16,,8.0,8523
1005223,P00004006,M,36-45,12,C,1,1,1,3.0,9.0,9886
1005316,P00003564,M,26-35,11,B,1,1,2,2.0,8.0,17045
1004870,P00000923,F,51-55,0,B,0,0,13,18.0,4.0,22943
1000877,P00004233,M,18-25,20,B,4+,0,16,,8.0,1906
1000992,P00004463,F,26-35,14,B,1,1,1,18.0,4.0,975
1004143,P00002960,M,26-35,0,B,1,0,4,10.0,3.0,6614
1004365,P00000184,F,26-35,2,C,2,0,3,11.0,17.0,20219
1004466,P00003359,M,36-45,14,A,3,1,2,16.0,12.0,9848
1000636,P00001399,F,36-45,8,B,3,0,12,14.0,12.0,20837
1005226,P00002797,M,18-25,13,A,3,0,13,,12.0,13110
1001694,P00000537,M,26-35,7,A,0,1,18,,7.0,2576
1001683,P00001274,F,26-35,3,B,3,1,5,18.0,6.0,7861
1004753,P00002968,M,26-35,19,C,2,0,12,8.0,17.0,13421
1000120,P00003050,M,26-35,19,A,2,0,1,5.0,11.0,16400
1000831,P00001097,M,18-25,5,C,4+,0,9,4.0,18.0,776
1005907,P00001306,M,36-45,0,B,4+,0,1,2.0,11.0,23290
1003676,P00000916,M,46-50,17,B,4+,0,18,8.0,,20240
1005178,P00003082,F,51-55,5,A,1,0,3,6.0,16.0,8716
1001370,P00004248,F,55+,13,B,2,1,6,18.0,14.0,1700
1000741,P00001029,M,36-45,10,B,4+,0,4,18.0,14.0,22365
1000117,P00001978,M,18-25,16,B,2,1,12,16.0,5.0,1440
1005950,P00003355,M,46-50,8,B,0,0,12,4.0,,19492
1002839,P00002512,F,26-35,6,B,3,1,5,4.0,13.0,18549
1001151,P00000271,M,36-45,13,B,0,0,13,3.0,7.0,8034
1001932,P00001187,M,26-35,16,B,3,0,12,9.0,8.0,267
1001013,P00004556,F,46-50,7,C,4+,0,4,14.0,8.0,8308
1001665,P00004201,M,26-35,15,B,1,1,6,7.0,,7152
1001082,P00003765,M,18-25,11,A,1,1,6,6.0,16.0,1645
1004730,P00002399,M,26-35,11,B,1,1,6,14.0,18.0,18014
1000513,P00004530,M,18-25,4,C,4+,1,11,,14.0,3913
1002850,P00004236,M,55+,4,A,2,0,14,2.0,,1597
1005216,P00004183,M,26-35,13,C,2,0,3,,,642
1005238,P00001712,F,26-35,5,B,3,0,8,8.0,15.0,14741
1000560,P00002231,M,51-55,6,B,1,0,4,18.0,,16862
1003673,P00000129,F,36-45,20,B,1,1,16,9.0,11.0,4535
1004584,P00001270,M,26-35,16,C,3,1,18,,,4402
1004993,P00003673,M,26-35,8,C,4+,0,7,17.0,6.0,11785
1003344,P00001602,M,26-35,12,C,0,1,11,15.0,13.0,6382
1005309,P00004766,F,46-50,8,A,0,0,8,,,9137
1004071,P00003971,M,36-45,15,C,1,0,6,11.0,,14819
1004800,P00004245,M,55+,3,B,3,0,16,3.0,5.0,3952
1001471,P00004948,M,18-25,1,C,1,0,5,,6.0,21305
1000581,P00000628,M,26-35,12,A,4+,0,6,17.0,11.0,773
1002295,P00003798,M,18-25,12,C,1,0,6,14.0,15.0,3620
1003148,P00002045,M,36-45,18,C,0,0,2,6.0,17.0,14280
1004250,P00003553,M,18-25,11,B,1,0,7,,12.0,11331
1001680,P00004980,M,18-25,3,A,4+,0,9,,,22830
1003507,P00002342,M,26-35,9,A,0,0,15,12.0,11.0,2157
1005093,P00003215,F,26-35,15,B,2,1,14,6.0,18.0,21679
1002745,P00000250,F,36-45,18,B,1,1,13,,18.0,22349
1003357,P00002926,M,26-35,7,C,3,1,5,,15.0,17221
1004046,P00000975,M,26-35,5,B,0,0,17,14.0,7.0,12250
1001244,P00001326,M,26-35,3,B,3,1,5,2.0,12.0,6247
1005189,P00000984,M,46-50,6,B,1,0,3,7.0,,14072
1003119,P00000889,M,26-35,13,B,4+,1,9,12.0,3.0,2753
1005105,P00002938,M,26-35,12,B,4+,0,9,11.0,5.0,9353
1002142,P00002118,M,26-35,20,A,1,0,4,2.0,,7356
1005870,P00002673,M,18-25,4,B,4+,0,11,17.0,5.0,11513
1005054,P00004971,M,46-50,8,A,0,0,17,14.0,12.0,6849
1003060,P00001327,M,18-25,2,C,3,0,14,,,11676
1004549,P00000471,M,51-55,9,A,1,1,10,17.0,,5206
1005324,P00001988,F,26-35,14,C,1,0,5,16.0,15.0,18631
1002960,P00000091,M,51-55,19,C,1,1,17,8.0,4.0,23910
1002266,P00000530,F,36-45,20,B,2,0,16,15.0,18.0,17786
1002480,P00004757,M,26-35,16,B,0,1,1,12.0,6.0,3175
1004647,P00004060,F,36-45,5,B,2,1,10,14.0,,6833
1001636,P00004835,M,26-35,2,C,1,0,12,6.0,,4905
1005409,P00002774,M,26-35,17,B,3,0,18,,16.0,14761
1001758,P00004968,M,26-35,4,C,2,1,1,4.0,8.0,10252
1004453,P00001687,M,26-35,12,A,3,0,12,13.0,13.0,18184
1002071,P00000192,M,36-45,0,A,3,0,6,8.0,,1124
1005882,P00001987,M,26-35,16,B,1,0,8,,10.0,17925
1005878,P00003624,M,46-50,2,A,0,0,14,16.0,5.0,23831
1002850,P00002186,M,26-35,18,B,1,0,5,2.0,,16415
1003252,P00004441,M,26-35,20,A,4+,0,4,,5.0,17129
1003731,P00001009,M,51-55,19,C,2,1,16,11.0,,7719
1002490,P00003784,F,36-45,11,C,3,1,6,15.0,6.0,2091
1001632,P00004299,M,36-45,7,A,4+,0,3,16.0,,15891
1002817,P00004669,M,36-45,7,B,4+,0,4,3.0,10.0,22322
1001016,P00004288,F,51-55,14,B,2,0,8,18.0,,19856
1001349,P00002053,M,26-35,10,C,2,0,14,11.0,,4847
1004612,P00003309,M,36-45,19,B,4+,1,7,6.0,7.0,1746
1003088,P00001717,M,26-35,0,A,4+,1,4,7.0,13.0,19625
1002840,P00000311,F,0-17,15,B,3,1,11,7.0,14.0,23512
1000336,P00004539,M,18-25,13,B,2,1,15,7.0,,20803
1005879,P00001261,F,26-35,6,C,2,0,16,15.0,17.0,14659
1004593,P00004966,F,26-35,5,C,1,1,6,14.0,14.0,18238
1000896,P00003933,M,46-50,20,A,4+,1,12,14.0,,850
1003547,P00003269,M,36-45,3,C,2,1,8,11.0,9.0,942
1000852,P00000585,M,26-35,7,C,1,1,10,17.0,,13959
1001688,P00002800,F,18-25,18,A,1,1,11,8.0,5.0,19898
1001932,P00000360,M,26-35,2,C,4+,0,9,4.0,12.0,11720
1003747,P00002867,F,26-35,3,B,2,1,17,16.0,18.0,19994
1002428,P00002012,M,36-45,12,C,1,1,14,6.0,3.0,18787
1001569,P00004940,M,18-25,20,B,1,0,3,9.0,,17989
1004001,P00004007,M,26-35,1,C,2,1,9,,13.0,17911
1005053,P00001626,F,51-55,10,B,1,0,18,6.0,,20338
1002739,P00002765,M,36-45,15,C,2,1,17,3.0,16.0,13799
1003499,P00000891,M,36-45,9,A,3,1,5,,,13440
1005733,P00000732,F,36-45,14,B,2,0,6,12.0,14.0,4171
1005388,P00003962,F,18-25,9,C,4+,1,3,12.0,18.0,11566
1005537,P00004702,M,18-25,1,C,0,1,16,4.0,10.0,2474
1005288,P00002505,M,46-50,5,B,1,1,15,14.0,5.0,13465
1003914,P00000615,M,36-45,13,B,0,0,8,,13.0,5709
1001067,P00003807,M,26-35,1,A,1,0,9,,17.0,20289
1004381,P00001720,M,18-25,9,B,0,0,4,16.0,6.0,20419
1002445,P00004770,M,26-35,16,C,3,0,13,7.0,18.0,13409
1004108,P00001588,F,18-25,7,B,1,0,3,14.0,,17867
1005727,P00001612,F,18-25,15,B,4+,1,7,,,11912
1003374,P00000897,M,26-35,13,C,0,1,16,,,19760
1003970,P00000278,M,26-35,9,B,3,0,17,2.0,16.0,379
1002547,P00004648,M,18-25,12,A,4+,0,17,,4.0,21658
1000754,P00001637,M,18-25,0,B,1,1,17,,,20462
1002083,P00002159,M,36-45,9,C,1,0,2,12.0,17.0,2370
1002775,P00002433,M,26-35,11,C,3,1,5,17.0,,10447
1002897,P00003905,F,26-35,16,B,2,1,16,2.0,10.0,6961
1004186,P00004857,M,26-35,13,A,2,1,11,,15.0,17167
1000776,P00003263,M,55+,4,B,1,0,6,9.0,5.0,17085
1001626,P00001450,F,18-25,18,C,3,0,11,,6.0,18527
1003070,P00004501,M,18-25,4,B,3,0,1,17.0,6.0,18016
1000418,P00001233,M,36-45,14,B,1,0,3,4.0,6.0,1060
1000115,P00004118,F,18-25,12,C,4+,1,8,3.0,4.0,3177
1000617,P00000678,F,26-35,16,B,2,0,18,13.0,15.0,606
1003975,P00002659,M,26-35,0,B,2,0,13,11.0,,10114
1003268,P00002029,M,55+,13,B,4+,1,1,,10.0,18799
1000826,P00003759,M,46-50,3,A,2,0,17,3.0,11.0,12580
1005746,P00004625,F,51-55,8,A,0,0,5,,3.0,2903
1001517,P00002038,F,18-25,16,C,2,1,12,6.0,3.0,5399
1003147,P00002650,F,46-50,2,A,3,0,11,6.0,11.0,10409
1000413,P00000657,F,18-25,12,B,3,0,18,7.0,13.0,16192
1000729,P00000166,F,36-45,11,B,4+,0,8,4.0,18.0,5249
1003349,P00004945,M,36-45,15,C,0,0,13,11.0,6.0,19674
1002809,P00004592,M,18-25,3,C,1,0,2,6.0,17.0,20272
1000676,P00000590,M,36-45,17,A,2,0,16,,9.0,833
1003466,P00004525,F,18-25,2,C,2,0,12,6.0,4.0,4655
1005989,P00002822,F,26-35,16,B,1,0,8,16.0,12.0,1761
1002505,P00004259,M,51-55,0,B,4+,0,4,18.0,,4653
1002968,P00001263,M,18-25,18,C,1,1,14,18.0,13.0,4762
1002787,P00000072,M,18-25,3,A,0,1,9,,,20618
1001123,P00003517,M,26-35,16,C,4+,1,11,11.0,,1069
1004080,P00004751,M,46-50,6,B,1,0,16,8.0,,361
1001572,P00003581,M,18-25,1,B,4+,0,6,12.0,12.0,20763
1005074,P00000269,M,26-35,11,B,1,1,12,15.0,6.0,21099
1005105,P00001777,M,51-55,4,A,0,1,16,10.0,15.0,15308
1002144,P00002463,F,18-25,15,B,3,1,13,18.0,3.0,3699
1001688,P00001269,M,26-35,7,A,4+,0,4,3.0,9.0,20443
1004133,P00001016,F,36-45,7,B,2,0,12,18.0,11.0,16869
1003852,P00002723,M,26-35,12,C,0,1,4,18.0,3.0,15011
1003441,P00001084,M,46-50,13,C,3,1,17,,,12640
1003767,P00004102,M,18-25,10,B,1,1,14,11.0,,1134
1005645,P00000407,M,51-55,5,B,4+,1,17,13.0,18.0,18023
1002327,P00003077,M,51-55,15,B,1,1,1,13.0,,14054
1002915,P00000986,M,18-25,14,B,4+,1,1,16.0,18.0,1906
1004969,P00003604,F,18-25,15,A,1,0,2,10.0,7.0,12455
1005918,P00004486,F,55+,12,C,2,1,17,,16.0,14260
1005393,P00000710,M,26-35,11,B,3,0,1,17.0,,18540
1003953,P00002619,M,26-35,17,C,0,0,12,8.0,3.0,1700
1000596,P00004850,M,36-45,17,B,4+,1,13,15.0,8.0,20171
1006000,P00001412,M,36-45,13,C,0,1,14,5.0,8.0,4890
1000729,P00004622,M,46-50,1,B,1,1,10,4.0,,13584
1001366,P00001486,F,18-25,1,C,2,0,12,13.0,14.0,17284
1004493,P00002951,M,26-35,2,A,4+,0,18,17.0,,2169
1000699,P00004652,F,46-50,7,C,0,1,7,5.0,,7309
1005732,P00002935,M,46-50,10,B,2,1,15,5.0,11.0,11567
1000396,P00004115,F,36-45,11,B,2,0,7,4.0,18.0,11886
1004172,P00004671,M,55+,3,A,1,0,14,10.0,17.0,17969
1004361,P00001004,F,36-45,8,A,1,1,9,15.0,4.0,20657
1002503,P00002467,M,26-35,16,B,2,0,5,13.0,7.0,22731
1001820,P00002467,M,46-50,15,B,1,0,1,11.0,,22606
1000718,P00001939,M,26-35,16,B,2,0,16,15.0,,16108
1002783,P00001940,M,18-25,14,B,3,0,5,13.0,15.0,21298
1004947,P00001636,M,26-35,19,A,4+,0,8,13.0,,13150
1003578,P00001699,M,36-45,6,C,1,0,12,3.0,3.0,14148
1005487,P00004528,M,55+,9,C,2,0,8,,18.0,8630
1000144,P00002092,F,26-35,3,B,0,0,8,14.0,9.0,8066
1004981,P00001896,M,26-35,13,B,2,0,6,11.0,15.0,8565
1003141,P00004241,F,26-35,13,C,4+,1,9,,,7151
1004492,P00003399,F,46-50,13,C,1,1,2,2.0,,20445
1002939,P00001074,M,36-45,13,A,2,0,18,2.0,18.0,20240
1005589,P00002403,M,26-35,19,C,3,0,1,9.0,14.0,4628
1003637,P00004896,M,36-45,17,B,2,0,11,7.0,9.0,8164
1003223,P00003213,M,26-35,14,C,1,1,15,,16.0,23237
1001168,P00004038,F,26-35,18,B,1,0,12,4.0,,10730
1002617,P00001152,F,26-35,12,B,2,1,3,14.0,,10213
1001063,P00002446,M,46-50,11,B,1,1,10,13.0,,22492
1002157,P00001957,M,18-25,18,B,3,1,16,,15.0,1383
1005162,P00004559,F,36-45,18,B,1,0,6,17.0,4.0,4191
1005306,P00003908,M,26-35,19,C,4+,1,9,12.0,,2321
1002983,P00000808,M,26-35,1,B,1,1,8,5.0,6.0,10039
1003295,P00000187,M,26-35,20,A,1,0,16,9.0,16.0,11558
1004730,P00004828,M,26-35,2,A,2,0,8,8.0,4.0,7221
1001157,P00004525,M,26-35,9,B,0,0,18,17.0,,19996
1005335,P00001308,M,36-45,4,C,2,0,5,13.0,,6515
1000733,P00002285,F,26-35,11,C,1,1,12,7.0,,12695
1004331,P00004867,M,36-45,6,B,1,1,6,7.0,,22252
1004847,P00000758,M,26-35,8,B,0,0,2,12.0,6.0,2742
1000954,P00004232,F,26-35,1,A,1,0,4,13.0,,655
1002540,P00004888,M,26-35,9,C,4+,1,16,17.0,,2354
1003325,P00003855,M,55+,5,B,0,0,14,,,1240
1003302,P00004267,M,26-35,11,B,4+,0,17,17.0,5.0,14313
1001543,P00002207,F,18-25,5,C,1,0,4,17.0,10.0,22632
1005294,P00003559,M,51-55,2,C,2,1,18,5.0,6.0,12096
1005773,P00001581,M,18-25,9,A,2,1,12,13.0,,14353
1001192,P00000962,F,46-50,8,B,4+,0,2,6.0,5.0,5845
1005513,P00003848,M,18-25,19,B,3,0,6,10.0,7.0,18269
1002994,P00003576,M,36-45,4,B,4+,0,6,,13.0,15760
1002682,P00000876,M,18-25,2,A,3,0,3,10.0,,7692
1001218,P00002419,F,51-55,4,B,1,1,8,17.0,,22615
1001541,P00004199,M,26-35,7,B,4+,0,12,,,3199
1003237,P00001002,M,26-35,7,C,4+,0,3,2.0,,20099
1005542,P00003385,M,18-25,13,A,0,0,2,6.0,4.0,1340
1002387,P00004067,M,26-35,16,A,4+,0,1,,,8031
1003720,P00002846,M,36-45,10,C,3,1,18,4.0,11.0,12417
1005616,P00001482,F,26-35,15,C,4+,0,18,2.0,5.0,15715
1001389,P00003302,M,26-35,5,C,4+,0,8,15.0,12.0,19352
1001857,P00000658,M,26-35,10,C,4+,1,14,,,13058
1001366,P00002781,M,26-35,9,A,4+,0,13,9.0,11.0,13807
1000500,P00000423,F,18-25,8,B,0,0,15,15.0,,18028
1001681,P00003682,M,18-25,14,B,0,0,15,,6.0,21573
1000511,P00004267,M,36-45,6,C,0,0,13,,,18854
1004313,P00002711,M,55+,17,B,0,1,4,14.0,9.0,13393
1001325,P00000453,F,26-35,0,A,1,0,4,,14.0,22841
1001156,P00002398,F,36-45,14,B,3,0,5,17.0,13.0,1206
1001828,P00001976,F,18-25,1,C,1,1,3,10.0,,10744
1003142,P00001658,M,26-35,1,C,3,0,12,8.0,17.0,21192
1003487,P00002542,F,26-35,9,C,4+,1,12,4.0,,7277
1001811,P00003076,F,26-35,19,B,3,0,7,,16.0,22451
1002924,P00003165,F,26-35,14,B,2,0,7,2.0,9.0,11643
1005302,P00002967,M,46-50,9,B,1,0,1,9.0,17.0,16764
1002215,P00002054,F,51-55,18,A,0,0,12,15.0,16.0,10007
1004187,P00000288,M,18-25,12,A,2,0,3,14.0,13.0,9405
1000714,P00003218,F,26-35,10,A,3,0,15,8.0,12.0,10468
1005978,P00003855,M,55+,1,B,2,0,9,14.0,,4504
1003603,P00001448,M,26-35,20,C,3,0,9,,5.0,10279
1004135,P00000608,M,36-45,12,A,1,0,14,8.0,14.0,3121
1003523,P00004553,M,26-35,20,C,0,0,3,,15.0,19554
1004269,P00001765,M,26-35,0,B,3,0,8,,9.0,9820
1004749,P00001226,M,18-25,4,B,1,0,6,6.0,14.0,11131
1004850,P00001236,M,46-50,20,B,2,0,12,5.0,,12670
1001244,P00001030,M,46-50,6,B,4+,1,2,5.0,4.0,1230
1003710,P00002672,M,26-35,12,B,0,0,3,7.0,3.0,22782
1001082,P00003963,M,46-50,12,C,2,0,14,15.0,8.0,8123
1005780,P00004543,M,26-35,19,C,3,0,17,4.0,,7716
1000456,P00004931,M,18-25,20,C,3,0,3,4.0,8.0,11696
1004925,P00003178,M,36-45,5,B,0,1,4,4.0,15.0,6839
1000895,P00003723,F,26-35,19,C,4+,0,15,5.0,6.0,16391
1001385,P00004907,F,26-35,11,B,0,0,7,,16.0,23727
1001959,P00001476,M,26-35,7,C,2,0,14,10.0,18.0,22568
1003073,P00002897,F,55+,8,B,1,1,16,,4.0,7604
1001997,P00000809,M,46-50,17,C,1,0,13,17.0,11.0,2029
1004286,P00000979,F,36-45,10,C,1,1,17,,15.0,23611
1000505,P00002464,M,18-25,19,C,1,0,17,17.0,,12608
1001215,P00000726,M,36-45,10,A,1,0,10,13.0,16.0,10737
1001532,P00002502,M,26-35,14,B,0,0,7,7.0,16.0,17197
1003441,P00003363,M,55+,8,B,4+,0,17,,7.0,11136
1000824,P00001217,F,18-25,2,A,1,0,12,,4.0,4825
1000929,P00004052,F,26-35,16,B,4+,0,11,,7.0,6644
1005030,P00002198,M,26-35,16,C,4+,0,10,4.0,8.0,18311
1005237,P00002807,M,46-50,2,B,2,0,8,,4.0,6417
1000134,P00000779,M,36-45,18,A,2,0,15,6.0,3.0,4192
1002106,P00000973,M,26-35,8,B,1,0,18,8.0,18.0,6346
1003628,P00002811,M,26-35,16,A,4+,0,13,6.0,,23815
1004781,P00002124,M,46-50,17,B,3,0,16,10.0,11.0,17512
1001853,P00000599,M,0-17,14,B,4+,0,13,16.0,16.0,4018
1004911,P00003342,F,36-45,0,B,1,0,4,,11.0,14252
1005269,P00000225,M,51-55,9,C,4+,1,11,,7.0,5820
1004176,P00000841,M,18-25,7,A,1,0,8,7.0,17.0,14613
1002934,P00001815,F,18-25,9,C,4+,1,10,9.0,12.0,10111
1003285,P00004810,M,26-35,1,C,0,1,12,,17.0,1810
1004299,P00001107,F,18-25,18,A,2,1,11,6.0,,7428
1002812,P00000125,M,26-35,13,C,3,0,4,18.0,5.0,12765
1005349,P00003247,M,36-45,7,B,3,1,10,11.0,10.0,20676
1005796,P00002932,M,26-35,18,B,1,1,15,2.0,6.0,23305
1001251,P00004126,M,18-25,0,A,3,1,13,17.0,13.0,487
1005779,P00002972,M,36-45,15,B,1,0,13,,,2003
1005652,P00002018,M,36-45,14,C,2,1,18,2.0,16.0,20743
1003513,P00002416,M,51-55,19,A,2,1,7,4.0,,9730
1001257,P00004591,M,18-25,4,A,1,0,14,7.0,,21260
1003377,P00003097,M,36-45,2,A,3,1,5,18.0,4.0,1101
1005646,P00001610,M,51-55,16,B,0,0,9,,11.0,17643
1005263,P00000718,F,26-35,9,C,1,1,17,3.0,12.0,20737
1003487,P00003562,M,26-35,4,B,2,1,5,6.0,15.0,23025
1003585,P00001017,F,18-25,10,A,4+,0,16,12.0,,9104
1001397,P00003566,F,46-50,5,B,2,1,9,11.0,6.0,5521
1003638,P00004702,M,26-35,3,B,4+,1,17,16.0,18.0,18880
1003331,P00004471,F,51-55,6,A,2,0,18,,14.0,12781
1002704,P00001961,M,46-50,18,B,3,0,3,18.0,18.0,17831
1000471,P00001049,M,26-35,6,A,1,1,5,15.0,,13735
1005132,P00001358,M,26-35,13,C,4+,0,17,14.0,18.0,18021
1001354,P00003427,M,0-17,16,B,1,0,4,,9.0,13230
1002784,P00000116,M,26-35,16,C,2,1,4,3.0,4.0,17970
1002832,P00002096,F,36-45,12,C,1,1,7,13.0,11.0,1882
1005064,P00001802,M,36-45,0,C,4+,0,8,12.0,14.0,19032
1000358,P00002147,M,26-35,1,A,3,0,2,,15.0,1850
1003020,P00001621,M,36-45,17,C,4+,0,10,13.0,16.0,6985
1000668,P00004781,M,26-35,3,C,1,1,5,5.0,14.0,5973
1004469,P00002951,M,26-35,12,C,0,1,17,11.0,5.0,10305
1005128,P00003793,M,26-35,0,A,1,0,7,13.0,,2335
1001146,P00002942,M,26-35,3,A,2,0,2,8.0,,22756
1005468,P00004906,F,51-55,1,C,4+,0,6,7.0,18.0,3664
1004186,P00000978,M,36-45,3,A,1,1,10,9.0,,22724
1003720,P00003067,M,26-35,15,A,1,0,9,12.0,5.0,10840
1002746,P00000784,F,26-35,3,B,1,1,5,7.0,,21498
1000540,P00000241,M,18-25,8,C,3,0,3,,11.0,18708
1002780,P00001554,M,26-35,16,B,1,1,11,4.0,17.0,23635
1004965,P00004579,M,36-45,20,C,4+,0,10,,10.0,4824
1004137,P00001013,F,51-55,19,B,1,1,16,,12.0,1069
1004836,P00000187,M,46-50,20,A,3,1,1,,,8227
1003776,P00001882,F,26-35,1,B,2,1,11,2.0,,6642
1005321,P00004587,M,26-35,2,B,1,1,15,5.0,5.0,19308
1005025,P00000431,F,18-25,14,B,3,0,7,,7.0,13475
1002509,P00000239,M,18-25,6,B,1,0,8,,8.0,3618
1002780,P00002346,M,26-35,3,A,3,0,16,18.0,16.0,20504
1000925,P00000076,M,26-35,11,B,3,0,18,,,13640
1002957,P00001357,F,26-35,0,C,0,0,11,,,21440
1001582,P00004923,M,36-45,16,B,4+,1,1,15.0,9.0,12112
1003325,P00002331,M,36-45,3,A,3,1,16,11.0,6.0,11076
1004486,P00004687,M,26-35,3,A,3,0,4,,5.0,20829
1005714,P00001903,M,36-45,8,B,1,1,6,10.0,15.0,15529
1000256,P00004014,M,18-25,20,C,1,0,11,17.0,6.0,4707
1004805,P00004671,M,26-35,9,B,1,1,6,16.0,11.0,16828
1001839,P00004988,F,36-45,18,A,4+,0,10,17.0,8.0,4742
1001945,P00002060,F,26-35,18,B,4+,0,6,,13.0,15732
1000010,P00000141,M,51-55,14,B,2,0,10,,11.0,8847
1002872,P00001790,F,18-25,16,B,1,1,5,11.0,11.0,5182
1000798,P00003627,M,26-35,6,B,3,1,9,4.0,,4110
1004973,P00000017,M,26-35,2,C,3,0,7,8.0,,19403
1005125,P00004349,M,36-45,4,B,4+,0,17,8.0,,15804
1001016,P00000465,F,46-50,15,A,0,1,12,,3.0,16943
1001825,P00004472,F,36-45,6,A,0,0,11,12.0,6.0,21710
1004470,P00001828,M,36-45,15,B,1,0,6,4.0,3.0,19272
1003137,P00003029,M,26-35,8,B,1,0,11,,15.0,19295
1002194,P00000520,M,26-35,0,C,4+,1,11,13.0,18.0,3215
1000224,P00000090,F,36-45,2,B,2,0,14,18.0,14.0,5644
1005359,P00004816,F,26-35,7,C,4+,0,16,10.0,3.0,13308
1005899,P00002852,F,55+,17,A,1,0,2,6.0,17.0,14484
1004949,P00002844,M,18-25,17,C,2,1,2,,,12964
1004159,P00004726,F,26-35,18,B,2,0,5,10.0,7.0,11477
1005337,P00001885,F,26-35,6,B,1,1,14,14.0,,20928
1003926,P00004172,F,46-50,19,A,2,0,10,4.0,3.0,6641
1004785,P00000926,M,51-55,5,A,2,0,10,5.0,,18448
1005581,P00003735,M,26-35,10,C,4+,1,18,,10.0,4869
1004001,P00000970,M,18-25,4,A,0,0,9,,,9785
1001634,P00001095,F,26-35,11,A,4+,1,4,,10.0,13063
1002153,P00003196,M,26-35,0,A,4+,1,17,16.0,,19080
1000511,P00001405,M,55+,18,A,3,1,2,,,4333
1000385,P00003365,F,26-35,10,B,3,0,14,7.0,17.0,13205
1000405,P00004291,F,26-35,14,B,1,1,1,10.0,,15366
1004614,P00003983,M,26-35,15,B,2,1,7,12.0,14.0,19149
1004572,P00004324,F,26-35,2,B,3,1,4,14.0,18.0,13685
1002001,P00004014,F,46-50,10,C,2,1,9,5.0,,7380
1002757,P00004557,M,18-25,10,C,1,0,3,16.0,5.0,2556
1001669,P00004714,M,26-35,9,B,4+,1,5,18.0,6.0,14342
1005990,P00003093,M,55+,1,B,2,0,10,13.0,17.0,11059
1001461,P00004160,M,18-25,19,B,4+,0,10,7.0,16.0,2512
1003637,P00002075,M,36-45,4,B,2,1,4,8.0,3.0,11354
1002725,P00000285,M,26-35,7,C,3,1,17,18.0,,5491
1004810,P00004934,F,26-35,12,B,3,1,17,12.0,,8123
1004179,P00004927,M,18-25,14,B,3,1,6,13.0,,20824
1005265,P00001188,F,26-35,1,B,0,0,1,14.0,,10095
1005998,P00003970,M,26-35,11,C,0,0,14,2.0,,23750
1002049,P00002966,M,26-35,7,C,2,0,13,,3.0,23198
1004147,P00004320,M,26-35,20,C,4+,0,3,,4.0,9388
1004781,P00000784,M,26-35,18,B,2,0,2,,,23251
1000717,P00000950,M,36-45,0,A,1,1,7,12.0,18.0,12040
